1882,0.9405,1481.532511,1069.994178,260.8052851,1975.376681,-1164.817952,-931.5282971,2469.220851,767.2863928,-2232.510774,,,
1883,0.941,1426.584774,892.3700916,26.51672012,1902.113033,-1404.806989,-643.1991378,2377.641291,1130.051023,-2029.017273,,,
1884,0.9415,1336.509786,692.7728924,-208.4247745,1782.013048,-1610.205015,-339.0322811,2227.51631,1464.990047,-1775.562633,,,
1885,0.942,1213.525492,476.1173254,-438.2341594,1618.033989,-1775.954449,-26.51732444,2022.542486,1763.856154,-1478.387748,,,
1886,0.9425,1060.660172,247.7381697,-657.2527649,1414.213562,-1897.973991,286.6505768,1767.766953,2019.290269,-1144.810049,,,
1887,0.943,881.6778785,13.25887805,-860.0876261,1175.570505,-1973.259115,592.7601894,1469.463131,2225.002756,-783.0433286,,,
1888,0.9435,680.9857496,-221.5468912,-1041.744275,907.9809995,-1999.95605,884.2740789,1134.976249,2375.92829,-401.9954823,,,
1889,0.944,463.5254916,-450.8974407,-1197.749723,618.0339888,-1977.407429,1154.014206,772.542486,2468.350585,-11.04917298,,,
1890,0.9445,234.6516976,-669.1453987,-1324.262598,312.8689301,-1906.168475,1395.338673,391.0861626,2499.993896,380.1692036,,,
1891,0.945,2.29297E-08,-870.9167763,-1418.167732,3.05729E-08,-1787.993327,1602.305271,3.82162E-08,2470.07906,762.0265527,,,
1892,0.9455,-234.6516975,-1051.243292,-1477.152871,-312.8689301,-1625.791849,1769.817796,-391.0861626,2379.342681,1125.120279,,,
1893,0.946,-463.5254915,-1205.68471,-1499.765603,-618.0339887,-1423.557981,1893.751533,-772.5424859,2230.018987,1460.50981,,,
1894,0.9465,-680.9857496,-1330.438168,-1485.449129,-907.9809995,-1186.27139,1971.054822,-1134.976249,2025.784826,1759.936742,,,
1895,0.947,-881.6778784,-1422.431823,-1434.555967,-1175.570505,-919.7748606,1999.8242,-1469.463131,1771.669119,2016.028191,,,
1896,0.9475,-1060.660172,-1479.400486,-1348.339276,-1414.213562,-630.6304215,1979.351269,-1767.766953,1473.929038,2222.478335,,,
1897,0.948,-1213.525492,-1499.9414,-1228.921997,-1618.033989,-325.9577686,1910.140141,-2022.542486,1139.895933,2374.203687,,,
1898,0.9485,-1336.509786,-1483.548777,-1079.244581,-1782.013048,-13.2589536,1793.895023,-2227.51631,777.7948064,2467.468264,,,
1899,0.949,-1426.584774,-1430.626261,-902.9925805,-1902.113033,299.7663408,1633.478256,-2377.641291,396.5417907,2499.975583,,,
